index,bed,bath,acre_lot,zip_code,house_size,price
25584,2,1,0.36,2895,1092,250000
25585,2,1,0.14,2908,1440,329900
25586,2,1,0.11,2864,992,319000
25587,2,1,,2860,850,199000
25588,2,1,0.18,2864,852,319900
25589,2,1,,2838,902,190000
25590,2,1,0.13,2861,896,275000
25591,2,1,0.16,2904,1092,275000
25592,2,1,,2895,1000,149900
25593,2,1,,2896,1700,285000
25594,2,1,0.11,2908,1076,259900
25595,2,1,0.12,2895,600,139000
25596,2,1,,2865,840,49900
25597,2,1,0.29,2864,1144,285000
25598,2,1,0.23,2828,1146,329000
25599,2,1,,2895,936,239900
25600,2,1,0.11,2860,924,312500
25601,2,1,0.15,2908,1100,299900
25602,2,1,,2865,1070,214900
25603,2,1,0.27,2904,1048,325000
25604,2,1,0.5,2917,1232,187500
25605,2,1,0.11,2895,1120,225000
25606,2,1,,2838,860,184900
25607,2,1,,2838,780,190000
25608,2,1,,2895,1200,189900
25609,2,1,0.36,2895,1092,250000
25610,2,1,,2838,902,190000
25611,2,1,,2895,1000,149900
25612,2,1,0.12,2895,600,139000
25613,2,1,0.29,2864,1144,285000
25614,2,1,,2895,936,239900
25615,2,1,,2839,552,60000
25616,2,1,,2919,1040,219900
25617,2,1,,2906,770,245000
25618,2,1,1.5,2864,796,249900
25619,2,1,0.15,2861,1030,249900
25620,2,1,0.11,2895,1120,225000
25621,2,1,,2838,860,184900
25622,2,1,0.11,2904,1016,309900
25623,2,1,0.18,2864,832,258500
25624,2,1,,2828,807,184900
25625,2,1,0.09,2908,1482,285000
25626,2,1,,2838,780,190000
25627,2,1,0.59,2857,1168,289000
25628,2,1,,2895,1200,189900
25629,2,1,0.11,2864,992,319000
25630,2,1,0.18,2864,852,319900
25631,2,1,,2860,850,199000
25632,2,1,0.36,2895,1092,250000
25633,2,1,0.14,2908,1440,329900
25634,2,1,,2830,875,184500
25635,2,1,,2838,902,190000
25636,2,1,0.5,2857,821,175000
25637,2,1,0.13,2861,896,275000
25638,2,1,,2895,1000,149900
25639,2,1,0.16,2904,1092,275000
25640,2,1,,2896,1700,285000
25641,2,1,0.11,2908,1076,259900
25642,2,1,1.2,2814,1150,349900
25643,2,1,0.12,2895,600,139000
25644,2,1,,2865,840,49900
25645,2,1,0.29,2864,1144,285000
25646,2,1,1.58,2857,928,349900
25647,2,1,,2906,946,279000
25648,2,1,0.23,2828,1146,329000
25649,2,1,,2895,936,239900
25650,2,1,0.66,2859,960,299900
25651,2,1,,2906,997,309000
25652,2,1,0.11,2860,924,312500
25653,2,1,0.17,2864,952,299000
25654,2,1,0.46,2814,875,179000
25655,2,1,0.15,2860,728,259000
25656,2,1,0.21,2864,960,345000
25657,2,1,0.15,2908,1100,299900
25658,2,1,,2865,1070,214900
25659,2,1,0.27,2904,1048,325000
25660,2,1,1.5,2864,796,249900
25661,2,1,,2838,860,184900
25662,2,1,0.11,2895,1120,225000
25663,2,1,0.18,2864,832,258500
25664,2,1,,2838,780,190000
25665,2,1,,2895,1200,189900
25666,2,1,0.11,2864,992,319000
25667,2,1,0.36,2895,1092,250000
25668,2,1,,2838,902,190000
25669,2,1,,2895,1000,149900
25670,2,1,,2896,1700,285000
25671,2,1,0.12,2895,600,139000
25672,2,1,0.29,2864,1144,285000
25673,2,1,,2895,936,239900
25674,2,1,,2865,1070,214900
25675,2,1,1.5,2864,796,249900
25676,2,1,0.11,2895,1120,225000
25677,2,1,,2838,860,184900
25678,2,1,0.18,2864,832,258500
25679,2,1,,2838,780,190000
25680,2,1,0.11,2864,992,319000
25681,2,1,0.18,2864,852,319900
25682,2,1,,2895,1200,189900
25683,2,1,0.36,2895,1092,250000
25684,2,1,,2838,902,190000
25685,2,1,,2895,1000,149900
25686,2,1,0.12,2895,600,139000
25687,2,1,,2865,840,49900
25688,2,1,0.29,2864,1144,285000
25689,2,1,,2895,936,239900
25690,2,1,0.17,2864,952,299000
25691,2,1,0.21,2864,960,345000
25692,2,1,,2865,1070,214900
25693,2,1,0.27,2904,1048,325000
25694,2,1,0.14,2888,947,309900
25695,2,1,0.25,2878,916,205000
25696,2,1,0.23,2878,1610,399900
25697,2,1,,2809,948,206422
25698,2,1,0.09,2871,707,274900
25699,2,1,0.51,2878,1283,355000
25700,2,1,,2809,848,269000
25701,2,1,0.13,2878,1152,340000
25702,2,1,0.1,2809,960,339000
25703,2,1,,2809,924,194500
25704,2,1,1.79,2878,1216,399000
25705,2,1,0.28,2885,780,239900
25706,2,1,0.23,2878,1345,125000
25707,2,1,0.24,2806,840,339900
25708,2,1,0.2,2885,1330,369000
25709,2,1,0.11,2888,1128,255000
25710,2,1,0.1,2889,728,139900
25711,2,1,0.25,2878,916,205000
25712,2,1,0.1,2920,1140,165500
25713,2,1,,2871,840,270000
25714,2,1,0.23,2878,1610,399900
25715,2,1,,2906,780,239000
25716,2,1,0.14,2888,1000,329900
25717,2,1,,2809,948,206422
25718,2,1,0.09,2903,1395,309000
25719,2,1,,2906,770,245000
25720,2,1,0.09,2915,1272,522500
25721,2,1,1.5,2864,796,249900
25722,2,1,0.14,2889,912,274900
25723,2,1,0.15,2861,1030,249900
25724,2,1,0.09,2888,1070,275000
25725,2,1,,2871,910,199000
25726,2,1,,2838,860,184900
25727,2,1,,2889,756,159900
25728,2,1,0.51,2878,1283,355000
25729,2,1,0.11,2904,1016,309900
25730,2,1,0.08,2889,743,240000
25731,2,1,0.09,2908,1482,285000
25732,2,1,,2809,848,269000
25733,2,1,0.18,2864,832,258500
25734,2,1,0.13,2878,1152,340000
25735,2,1,0.09,2871,707,274900
25736,2,1,,2838,780,190000
25737,2,1,0.04,2871,610,259000
25738,2,1,,2914,721,169900
25739,2,1,0.1,2888,888,319900
25740,2,1,0.18,2864,852,319900
25741,2,1,0.22,2889,1012,275000
25742,2,1,0.11,2864,992,319000
25743,2,1,0.11,2888,873,224900
25744,2,1,0.36,2871,1143,299000
25745,2,1,0.1,2809,960,339000
25746,2,1,,2860,850,199000
25747,2,1,2.26,2871,1050,375000
25748,2,1,0.11,2910,768,250000
25749,2,1,0.14,2908,1440,329900
25750,2,1,,2838,902,190000
25751,2,1,0.14,2889,1100,289900
25752,2,1,0.15,2889,889,249900
25753,2,1,0.23,2889,930,249900
25754,2,1,0.13,2861,896,275000
25755,2,1,,2914,840,69900
25756,2,1,0.18,2889,988,274900
25757,2,1,,2915,850,269900
25758,2,1,0.11,2910,985,264900
25759,2,1,0.16,2904,1092,275000
25760,2,1,0.07,2910,960,289000
25761,2,1,0.11,2908,1076,259900
25762,2,1,0.23,2871,884,275000
25763,2,1,,2809,924,194500
25764,2,1,,2865,840,49900
25765,2,1,0.12,2806,970,379000
25766,2,1,0.29,2864,1144,285000
25767,2,1,,2906,946,279000
25768,2,1,0.28,2885,780,239900
25769,2,1,0.15,2914,720,199000
25770,2,1,0.11,2888,852,245000
25771,2,1,0.07,2920,816,180200
25772,2,1,0.26,2888,1703,439900
25773,2,1,0.1,2806,896,379000
25774,2,1,0.13,2910,1247,259900
25775,2,1,0.23,2878,1345,125000
25776,2,1,0.23,2888,888,199000
25777,2,1,0.24,2806,840,339900
25778,2,1,0.15,2860,728,259000
25779,2,1,0.2,2885,1330,369000
25780,2,1,0.21,2864,960,345000
25781,2,1,0.26,2888,1842,449900
25782,2,1,0.15,2908,1100,299900
25783,2,1,,2909,1116,179000
25784,2,1,0.23,2806,972,499000
25785,2,1,0.17,2910,1053,269000
25786,2,1,,2865,1070,214900
25787,2,1,0.11,2806,1276,485000
25788,2,1,0.27,2904,1048,325000
25789,2,1,0.1,2889,728,139900
25790,2,1,0.25,2878,916,205000
25791,2,1,,2809,948,206422
25792,2,1,0.23,2878,1610,399900
25793,2,1,0.07,2889,840,175000
25794,2,1,0.14,2889,912,274900
25795,2,1,0.09,2915,1272,522500
25796,2,1,0.15,2889,1204,289900
25797,2,1,0.51,2878,1283,355000
25798,2,1,0.52,2889,760,419900
25799,2,1,0.09,2871,707,274900
25800,2,1,0.08,2889,743,240000
25801,2,1,,2809,848,269000
25802,2,1,0.13,2878,1152,340000
25803,2,1,0.1,2809,960,339000
25804,2,1,0.16,2889,805,289900
25805,2,1,0.15,2889,628,137800
25806,2,1,0.23,2889,930,249900
25807,2,1,0.18,2889,988,274900
25808,2,1,0.12,2806,970,379000
25809,2,1,0.17,2889,973,259000
25810,2,1,,2809,924,194500
25811,2,1,0.28,2885,780,239900
25812,2,1,0.07,2889,744,169900
25813,2,1,0.1,2806,896,379000
25814,2,1,0.23,2878,1345,125000
25815,2,1,0.23,2888,888,199000
25816,2,1,0.24,2806,840,339900
25817,2,1,0.2,2885,1330,369000
25818,2,1,0.23,2806,972,499000
25819,2,1,0.11,2806,1276,485000
25820,2,1,0.14,2888,947,309900
25821,2,1,0.1,2889,728,139900
25822,2,1,0.12,2878,1004,199000
25823,2,1,0.37,2840,960,999000
25824,2,1,0.25,2878,916,205000
25825,2,1,0.23,2878,1610,399900
25826,2,1,,2871,840,270000
25827,2,1,,2840,864,549900
25828,2,1,0.25,2878,916,205000
25829,2,1,0.23,2878,1610,399900
25830,2,1,0.51,2878,1283,355000
25831,2,1,0.13,2878,1152,340000
25832,2,1,0.5,2917,1232,187500
25833,2,1,,2910,900,130000
25834,2,1,0.11,2888,1128,255000
25835,2,1,0.1,2889,728,139900
25836,2,1,0.1,2920,1140,165500
25837,2,1,,2906,780,239000
25838,2,1,,2809,948,206422
25839,2,1,0.14,2888,1000,329900
25840,2,1,,2906,770,245000
25841,2,1,1.5,2864,796,249900
25842,2,1,0.14,2889,912,274900
25843,2,1,0.09,2903,1395,309000
25844,2,1,0.15,2861,1030,249900
25845,2,1,0.09,2915,1272,522500
25846,2,1,0.09,2888,1070,275000
25847,2,1,,2838,860,184900
25848,2,1,,2889,756,159900
25849,2,1,0.18,2864,832,258500
25850,2,1,0.11,2904,1016,309900
25851,2,1,0.08,2889,743,240000
25852,2,1,0.09,2908,1482,285000
25853,2,1,,2838,780,190000
25854,2,1,,2914,721,169900
25855,2,1,0.1,2888,888,319900
25856,2,1,0.18,2864,852,319900
25857,2,1,0.22,2889,1012,275000
25858,2,1,0.11,2864,992,319000
25859,2,1,0.11,2888,873,224900
25860,2,1,,2860,850,199000
25861,2,1,0.11,2910,768,250000
25862,2,1,0.14,2908,1440,329900
25863,2,1,,2838,902,190000
25864,2,1,0.14,2889,1100,289900
25865,2,1,0.15,2889,889,249900
25866,2,1,0.17,2920,812,199900
25867,2,1,0.23,2889,930,249900
25868,2,1,0.13,2861,896,275000
25869,2,1,,2914,840,69900
25870,2,1,0.16,2904,1092,275000
25871,2,1,0.11,2910,985,264900
25872,2,1,,2915,850,269900
25873,2,1,0.07,2910,960,289000
25874,2,1,,2865,840,49900
25875,2,1,0.12,2806,970,379000
25876,2,1,,2809,924,194500
25877,2,1,0.12,2895,600,139000
25878,2,1,0.29,2864,1144,285000
25879,2,1,,2906,946,279000
25880,2,1,0.28,2885,780,239900
25881,2,1,0.15,2914,720,199000
25882,2,1,0.07,2920,816,180200
25883,2,1,0.11,2888,852,245000
25884,2,1,0.26,2888,1703,439900
25885,2,1,0.13,2910,1247,259900
25886,2,1,0.1,2806,896,379000
25887,2,1,0.24,2806,840,339900
25888,2,1,0.26,2888,1842,449900
25889,2,1,0.2,2885,1330,369000
25890,2,1,0.15,2908,1100,299900
25891,2,1,,2909,1116,179000
25892,2,1,0.23,2806,972,499000
25893,2,1,0.17,2910,1053,269000
25894,2,1,0.11,2806,1276,485000
25895,2,1,,2865,1070,214900
25896,2,1,0.27,2904,1048,325000
25897,2,1,0.5,2917,1232,187500
25898,2,1,,2910,900,130000
25899,2,1,0.21,2828,,339000
25900,2,1,0.1,2920,1140,165500
25901,2,1,0.11,2816,1000,225000
25902,2,1,,2919,900,159900
25903,2,1,0.11,2920,984,234900
25904,2,1,,2919,1040,219900
25905,2,1,0.09,2903,1395,309000
25906,2,1,,2906,770,245000
25907,2,1,0.15,2909,1100,299900
25908,2,1,1.5,2864,796,249900
25909,2,1,0.15,2861,1030,249900
25910,2,1,0.11,2895,1120,225000
25911,2,1,0.4,2831,884,334900
25912,2,1,,2838,860,184900
25913,2,1,,2828,807,184900
25914,2,1,0.35,2816,900,294000
25915,2,1,0.11,2904,1016,309900
25916,2,1,0.18,2864,832,258500
25917,2,1,0.09,2908,1482,285000
25918,2,1,,2838,780,190000
25919,2,1,0.59,2857,1168,289000
25920,2,1,0.12,2919,1571,275000
25921,2,1,0.2,2920,1240,329900
25922,2,1,,2914,721,169900
25923,2,1,,2895,1200,189900
25924,2,1,0.11,2864,992,319000
25925,2,1,0.18,2864,852,319900
25926,2,1,,2860,850,199000
25927,2,1,0.36,2895,1092,250000
25928,2,1,0.33,2893,1260,325000
25929,2,1,0.14,2908,1440,329900
25930,2,1,0.11,2857,933,260000
25931,2,1,,2838,902,190000
25932,2,1,0.18,2919,572,230000
25933,2,1,0.13,2861,896,275000
25934,2,1,0.18,2893,1016,275000
25935,2,1,,2895,1000,149900
25936,2,1,0.11,2910,985,264900
25937,2,1,0.07,2910,960,289000
25938,2,1,,2896,1700,285000
25939,2,1,0.16,2904,1092,275000
25940,2,1,0.13,2893,1014,329000
25941,2,1,0.12,2895,600,139000
25942,2,1,,2865,840,49900
25943,2,1,1.58,2857,928,349900
25944,2,1,,2906,946,279000
25945,2,1,,2906,967,299000
25946,2,1,0.29,2864,1144,285000
25947,2,1,,2895,936,239900
25948,2,1,0.07,2920,816,180200
25949,2,1,0.23,2828,1146,329000
25950,2,1,0.13,2910,1247,259900
25951,2,1,0.12,2909,986,259900
25952,2,1,,2906,997,309000
25953,2,1,0.11,2860,924,312500
25954,2,1,0.09,2909,1040,250000
25955,2,1,0.17,2864,952,299000
25956,2,1,0.15,2860,728,259000
25957,2,1,0.21,2864,960,345000
25958,2,1,,2909,1116,179000
25959,2,1,0.15,2908,1100,299900
25960,2,1,0.23,2893,1568,315000
25961,2,1,0.27,2904,1048,325000
25962,2,1,,2839,552,60000
25963,2,1,,2919,1040,219900
25964,2,1,,2919,900,159900
25965,2,1,0.15,2861,1030,249900
25966,2,1,,2838,860,184900
25967,2,1,1.5,2864,796,249900
25968,2,1,0.11,2895,1120,225000
25969,2,1,,2828,807,184900
25970,2,1,0.18,2864,832,258500
25971,2,1,0.11,2904,1016,309900
25972,2,1,0.59,2857,1168,289000
25973,2,1,,2838,780,190000
25974,2,1,,2895,1200,189900
25975,2,1,0.11,2864,992,319000
25976,2,1,0.18,2864,852,319900
25977,2,1,0.36,2895,1092,250000
25978,2,1,,2860,850,199000
25979,2,1,0.11,2857,933,260000
25980,2,1,0.18,2919,572,230000
25981,2,1,0.14,2908,1440,329900
25982,2,1,,2838,902,190000
25983,2,1,0.13,2861,896,275000
25984,2,1,,2895,1000,149900
25985,2,1,,2896,1700,285000
25986,2,1,0.16,2904,1092,275000
25987,2,1,0.12,2895,600,139000
25988,2,1,,2865,840,49900
25989,2,1,1.58,2857,928,349900
25990,2,1,0.29,2864,1144,285000
25991,2,1,,2895,936,239900
25992,2,1,0.23,2828,1146,329000
25993,2,1,0.11,2860,924,312500
25994,2,1,0.17,2864,952,299000
25995,2,1,0.21,2864,960,345000
25996,2,1,0.15,2908,1100,299900
25997,2,1,,2865,1070,214900
25998,2,1,0.27,2904,1048,325000
25999,2,1,0.09,2871,707,274900
26000,2,1,0.23,2878,1345,125000
26001,2,1,,2809,948,206422
26002,2,1,0.07,2889,840,175000
26003,2,1,0.19,2842,1554,219900
26004,2,1,0.14,2889,912,274900
26005,2,1,0.09,2915,1272,522500
26006,2,1,,2871,910,199000
26007,2,1,0.52,2889,760,419900
26008,2,1,0.51,2878,1283,355000
26009,2,1,0.15,2889,1204,289900
26010,2,1,,2809,848,269000
26011,2,1,0.04,2871,610,259000
26012,2,1,0.09,2871,707,274900
26013,2,1,0.08,2889,743,240000
26014,2,1,0.13,2878,1152,340000
26015,2,1,2.26,2871,1050,375000
26016,2,1,0.36,2871,1143,299000
26017,2,1,0.11,2840,1010,389000
26018,2,1,0.1,2809,960,339000
26019,2,1,0.23,2889,930,249900
26020,2,1,0.18,2889,988,274900
26021,2,1,,2915,850,269900
26022,2,1,0.23,2871,884,275000
26023,2,1,0.17,2889,973,259000
26024,2,1,,2809,924,194500
26025,2,1,0.12,2806,970,379000
26026,2,1,0.28,2885,780,239900
26027,2,1,0.17,2835,720,425000
26028,2,1,0.1,2806,896,379000
26029,2,1,0.07,2889,744,169900
26030,2,1,0.23,2878,1345,125000
26031,2,1,0.23,2888,888,199000
26032,2,1,0.24,2806,840,339900
26033,2,1,0.2,2885,1330,369000
26034,2,1,0.23,2806,972,499000
26035,2,1,0.11,2806,1276,485000
26036,2,1,,2802,907,180000
26037,2,1,0.14,2888,947,309900
26038,2,1,0.03,2864,816,359000
26039,2,1,0.9,2804,1054,299000
26040,2,1,0.12,2806,970,379000
26041,2,1,0.1,2806,896,379000
26042,2,1,0.23,2806,972,499000
26043,2,1,0.24,2806,840,339900
26044,2,1,0.11,2806,1276,485000
26045,2,1,0.12,2807,1104,825000
26046,2,1,0.23,2893,1568,315000
26047,2,1,0.15,2852,816,349000
26048,2,1,,2809,924,194500
26049,2,1,0.1,2809,960,339000
26050,2,1,,2809,848,269000
26051,2,1,,2886,737,120000
26052,2,1,0.23,2893,1568,315000
26053,2,1,0.15,2852,816,349000
26054,2,1,0.12,2893,812,214900
26055,2,1,0.14,2813,930,620000
26056,2,1,0.46,2814,875,179000
26057,2,1,0.5,2917,1232,187500
26058,2,1,,2809,948,206422
26059,2,1,2.1,2816,776,309900
26060,2,1,0.15,2852,816,299900
26061,2,1,0.34,2886,788,255000
26062,2,1,,2886,784,59900
26063,2,1,0.24,2816,1100,239000
26064,2,1,,2893,684,109900
26065,2,1,0.14,2813,930,620000
26066,2,1,,2892,784,85000
26067,2,1,0.11,2816,1000,225000
26068,2,1,0.12,2816,620,209900
26069,2,1,,2816,,124900
26070,2,1,,2893,648,115000
26071,2,1,,2816,868,69900
26072,2,1,,2891,920,150000
26073,2,1,0.35,2816,900,294000
26074,2,1,0.09,2879,1005,729000
26075,2,1,0.18,2882,1797,1395000
26076,2,1,0.09,2882,736,600000
26077,2,1,,2852,980,100000
26078,2,1,0.33,2873,1047,239000
26079,2,1,0.13,2816,960,259999
26080,2,1,0.11,2886,1112,274900
26081,2,1,0.33,2893,1260,325000
26082,2,1,0.42,2836,1151,385000
26083,2,1,0.19,2886,853,324900
26084,2,1,0.13,2893,1014,329000
26085,2,1,0.12,2886,1414,539000
26086,2,1,0.18,2893,1016,275000
26087,2,1,0.9,2804,1054,299000
26088,2,1,,2891,846,225000
26089,2,1,0.85,2891,1310,379000
26090,2,1,0.15,2816,672,350000
26091,2,1,0.26,2891,925,680000
26092,2,1,0.4,2832,718,250000
26093,2,1,0.17,2835,720,425000
26094,2,1,,2816,840,99000
26095,2,1,,2852,928,113000
26096,2,1,0.12,2893,864,269000
26097,2,1,,2893,912,165000
26098,2,1,0.11,2879,720,449000
26099,2,1,2.1,2816,776,309900
26100,2,1,0.33,2879,1008,570000
26101,2,1,0.15,2852,816,299900
26102,2,1,0.34,2886,788,255000
26103,2,1,,2886,784,59900
26104,2,1,0.14,2813,930,620000
26105,2,1,0.24,2816,1100,239000
26106,2,1,,2893,684,109900
26107,2,1,0.29,2886,864,259900
26108,2,1,,2892,784,85000
26109,2,1,0.11,2816,1000,225000
26110,2,1,0.12,2816,620,209900
26111,2,1,0.1,2886,720,250000
26112,2,1,0.09,2882,736,600000
26113,2,1,,2816,,124900
26114,2,1,,2816,868,69900
26115,2,1,,2893,648,115000
26116,2,1,,2891,920,150000
26117,2,1,0.35,2816,900,294000
26118,2,1,0.09,2879,1005,729000
26119,2,1,0.18,2882,1797,1395000
26120,2,1,0.07,2920,728,190000
26121,2,1,,2852,980,100000
26122,2,1,0.33,2873,1047,239000
26123,2,1,0.13,2816,960,259999
26124,2,1,0.33,2893,1260,325000
26125,2,1,0.42,2836,1151,385000
26126,2,1,0.12,2886,1414,539000
26127,2,1,0.18,2893,1016,275000
26128,2,1,0.19,2886,853,324900
26129,2,1,0.13,2893,1014,329000
26130,2,1,0.9,2804,1054,299000
26131,2,1,,2886,958,265000
26132,2,1,,2891,846,225000
26133,2,1,0.15,2816,672,350000
26134,2,1,0.85,2891,1310,379000
26135,2,1,0.4,2832,718,250000
26136,2,1,0.26,2891,925,680000
26137,2,1,,2816,840,99000
26138,2,1,0.22,2891,728,695000
26139,2,1,,2852,928,113000
26140,2,1,,2893,912,165000
26141,2,1,0.23,2893,1568,315000
26142,2,1,0.12,2893,812,214900
26143,2,1,0.12,2893,864,269000
26144,2,1,0.11,2879,720,449000
26145,2,1,,2910,900,130000
26146,2,1,0.11,2888,1128,255000
26147,2,1,0.21,2828,,339000
26148,2,1,0.1,2920,1140,165500
26149,2,1,,2839,552,60000
26150,2,1,0.11,2816,1000,225000
26151,2,1,,2919,900,159900
26152,2,1,0.11,2920,984,234900
26153,2,1,,2919,1040,219900
26154,2,1,0.09,2903,1395,309000
26155,2,1,0.09,2915,1272,522500
26156,2,1,,2906,770,245000
26157,2,1,0.15,2909,1100,299900
26158,2,1,1.5,2864,796,249900
26159,2,1,0.15,2861,1030,249900
26160,2,1,0.11,2895,1120,225000
26161,2,1,0.09,2888,1070,275000
26162,2,1,0.4,2831,884,334900
26163,2,1,,2838,860,184900
26164,2,1,,2828,807,184900
26165,2,1,0.11,2904,1016,309900
26166,2,1,0.18,2864,832,258500
26167,2,1,0.09,2908,1482,285000
26168,2,1,,2838,780,190000
26169,2,1,0.12,2919,1571,275000
26170,2,1,0.59,2857,1168,289000
26171,2,1,0.2,2920,1240,329900
26172,2,1,,2895,1200,189900
26173,2,1,,2914,721,169900
26174,2,1,0.11,2864,992,319000
26175,2,1,0.18,2864,852,319900
26176,2,1,0.11,2888,873,224900
26177,2,1,,2860,850,199000
26178,2,1,0.36,2895,1092,250000
26179,2,1,0.11,2910,768,250000
26180,2,1,0.14,2908,1440,329900
26181,2,1,0.11,2857,933,260000
26182,2,1,0.18,2919,572,230000
26183,2,1,,2830,875,184500
26184,2,1,,2838,902,190000
26185,2,1,0.17,2920,812,199900
26186,2,1,0.5,2857,821,175000
26187,2,1,0.13,2861,896,275000
26188,2,1,,2914,840,69900
26189,2,1,,2895,1000,149900
26190,2,1,,2915,850,269900
26191,2,1,0.16,2904,1092,275000
26192,2,1,,2896,1700,285000
26193,2,1,0.11,2908,1076,259900
26194,2,1,1.58,2857,928,349900
26195,2,1,0.12,2895,600,139000
26196,2,1,,2865,840,49900
26197,2,1,0.29,2864,1144,285000
26198,2,1,0.11,2888,852,245000
26199,2,1,,2895,936,239900
26200,2,1,0.07,2920,816,180200
26201,2,1,0.23,2828,1146,329000
26202,2,1,0.26,2888,1703,439900
26203,2,1,0.13,2910,1247,259900
26204,2,1,0.12,2909,986,259900
26205,2,1,,2906,997,309000
26206,2,1,0.24,2806,840,339900
26207,2,1,0.46,2814,875,179000
26208,2,1,0.09,2909,1040,250000
26209,2,1,0.17,2864,952,299000
26210,2,1,0.15,2860,728,259000
26211,2,1,0.21,2864,960,345000
26212,2,1,0.26,2888,1842,449900
26213,2,1,0.15,2908,1100,299900
26214,2,1,0.17,2910,1053,269000
26215,2,1,,2865,1070,214900
26216,2,1,,2909,1116,179000
26217,2,1,0.12,2878,1004,199000
26218,2,1,0.23,2878,1610,399900
26219,2,1,9.2,2837,1040,885000
26220,2,1,0.51,2878,1283,355000
26221,2,1,1.79,2878,1216,399000
26222,2,1,0.33,2837,1152,1950000
26223,2,1,0.45,2878,720,679000
26224,2,1,,2886,737,120000
26225,2,1,0.21,2889,736,180000
26226,2,1,0.12,2893,812,214900
26227,2,1,0.23,2893,1568,315000
26228,2,1,,2816,840,99000
26229,2,1,,2816,924,96500
26230,2,1,,2816,924,124000
26231,2,1,0.15,2816,672,350000
26232,2,1,,2828,807,184900
26233,2,1,0.21,2828,,339000
26234,2,1,0.23,2828,1146,329000
26235,2,1,,2830,875,184500
26236,2,1,0.4,2831,884,334900
26237,2,1,0.14,2888,947,309900
26238,2,1,,2886,737,120000
26239,2,1,0.21,2889,736,180000
26240,2,1,0.03,2864,816,359000
26241,2,1,0.4,2832,718,250000
26242,2,1,0.17,2835,720,425000
26243,2,1,0.42,2836,1151,385000
26244,2,1,0.11,2879,720,449000
26245,2,1,9.2,2837,1040,885000
26246,2,1,0.33,2837,1152,1950000
26247,2,1,,2838,902,190000
26248,2,1,,2838,860,184900
26249,2,1,,2838,780,190000
26250,2,1,0.14,2888,947,309900
26251,2,1,0.21,2889,736,180000
26252,2,1,2.1,2816,776,309900
26253,2,1,0.24,2816,1100,239000
26254,2,1,0.11,2816,1000,225000
26255,2,1,,2816,,124900
26256,2,1,0.12,2816,620,209900
26257,2,1,,2816,868,69900
26258,2,1,0.35,2816,900,294000
26259,2,1,0.13,2816,960,259999
26260,2,1,0.5,2917,1232,187500
26261,2,1,0.5,2917,1232,187500
26262,2,1,,2910,900,130000
26263,2,1,0.11,2888,1128,255000
26264,2,1,0.21,2828,,339000
26265,2,1,0.1,2889,728,139900
26266,2,1,0.1,2920,1140,165500
26267,2,1,0.14,2888,1000,329900
26268,2,1,,2839,552,60000
26269,2,1,,2809,948,206422
26270,2,1,,2919,1040,219900
26271,2,1,,2919,900,159900
26272,2,1,0.15,2909,1100,299900
26273,2,1,,2906,770,245000
26274,2,1,0.07,2889,840,175000
26275,2,1,0.11,2920,984,234900
26276,2,1,0.14,2889,912,274900
26277,2,1,0.09,2903,1395,309000
26278,2,1,0.15,2861,1030,249900
26279,2,1,0.09,2915,1272,522500
26280,2,1,1.5,2864,796,249900
26281,2,1,0.11,2895,1120,225000
26282,2,1,0.09,2888,1070,275000
26283,2,1,,2838,860,184900
26284,2,1,,2889,756,159900
26285,2,1,0.15,2889,1204,289900
26286,2,1,0.52,2889,760,419900
26287,2,1,0.11,2904,1016,309900
26288,2,1,,2828,807,184900
26289,2,1,,2809,848,269000
26290,2,1,0.09,2908,1482,285000
26291,2,1,0.18,2864,832,258500
26292,2,1,0.08,2889,743,240000
26293,2,1,,2838,780,190000
26294,2,1,0.12,2919,1571,275000
26295,2,1,0.07,2920,728,190000
26296,2,1,0.59,2857,1168,289000
26297,2,1,0.2,2920,1240,329900
26298,2,1,,2914,721,169900
26299,2,1,,2895,1200,189900
26300,2,1,0.22,2889,1012,275000
26301,2,1,0.1,2888,888,319900
26302,2,1,0.11,2864,992,319000
26303,2,1,0.18,2864,852,319900
26304,2,1,0.11,2888,873,224900
26305,2,1,0.1,2809,960,339000
26306,2,1,,2860,850,199000
26307,2,1,0.36,2895,1092,250000
26308,2,1,0.11,2857,933,260000
26309,2,1,0.11,2910,768,250000
26310,2,1,0.14,2908,1440,329900
26311,2,1,,2838,902,190000
26312,2,1,0.18,2919,572,230000
26313,2,1,0.16,2889,805,289900
26314,2,1,,2830,875,184500
26315,2,1,0.14,2889,1100,289900
26316,2,1,0.15,2889,889,249900
26317,2,1,0.31,2889,1573,399900
26318,2,1,0.17,2920,812,199900
26319,2,1,0.13,2861,896,275000
26320,2,1,0.15,2889,628,137800
26321,2,1,0.23,2889,930,249900
26322,2,1,0.18,2889,988,274900
26323,2,1,,2895,1000,149900
26324,2,1,,2914,840,69900
26325,2,1,,2915,850,269900
26326,2,1,0.11,2910,985,264900
26327,2,1,0.16,2904,1092,275000
26328,2,1,,2896,1700,285000
26329,2,1,,2865,840,49900
26330,2,1,0.12,2806,970,379000
26331,2,1,1.58,2857,928,349900
26332,2,1,0.17,2889,973,259000
26333,2,1,,2906,967,299000
26334,2,1,,2809,924,194500
26335,2,1,0.12,2895,600,139000
26336,2,1,0.29,2864,1144,285000
26337,2,1,,2906,946,279000
