index,acre_lot,house_size,price
6634,0.61,2800,1049500
6635,1.02,3126,1100000
6636,2,2400,489900
6637,24.04,2572,975000
6638,0.8,2353,414900
6639,0.38,1764,659900
6640,1.01,2303,850000
6641,1.97,2520,1599000
6642,0.78,3000,1060900
6643,1.23,2320,524900
6644,0.47,2313,579900
6645,12.14,2750,779000
6646,0.74,2765,765267
6647,2.14,2548,700000
6648,2,2626,850000
6649,1.03,3300,949900
6650,2,2160,629000
6651,0.46,2306,649900
6652,1.07,3094,539900
6653,1.86,3239,799900
6654,0.5,2662,639000
6655,0.76,2552,549900
6656,0.49,3064,664900
6657,0.47,2108,599000
6658,11.5,2850,1249500
6659,0.46,2300,729000
6660,1.15,2560,669000
6661,0.66,1954,710000
6662,0.25,2128,1150000
6663,0.7,2593,625000
6664,4,3587,1450000
6665,0.23,1882,419900
6666,0.1,2660,275000
6667,0.7,2648,749900
6668,0.46,2700,689900
6669,0.03,1440,455900
6670,1.5,3481,399000
6671,0.94,3164,799000
6672,3.84,1883,639000
6673,1.51,3018,825000
6674,0.89,2700,995000
6675,7.9,2454,649900
6676,1.36,3200,619900
6677,0.58,2820,799900
6678,10.43,4360,879900
6679,0.25,1448,309000
6680,0.15,5550,349900
6681,0.49,3700,790721
6682,0.55,3420,675000
6683,0.47,3146,819900
6684,0.48,2739,698937
6685,0.2,2649,419900
6686,0.2,2649,419900
6687,5.5,2584,539900
6688,0.59,3146,819500
6689,0.73,2700,400000
6690,3.19,4292,760000
6691,0.33,1950,499900
6692,1.31,1400,999900
6693,1.85,3198,699000
6694,0.64,3146,839500
6695,,1925,549000
6696,0.11,1773,335000
6697,0.81,3830,899999
6698,0.46,2620,699000
6699,0.49,3244,863580
6700,0.57,2765,727838
6701,0.15,6951,325665
6702,0.3,1912,399900
6703,1.38,2792,529000
6704,0.13,4376,399900
6705,0.11,6077,725000
6706,0.11,3240,319900
6707,0.6,3758,409000
6708,0.45,2312,599900
6709,0.11,4304,350000
6710,0.11,2330,484900
6711,0.44,2700,689900
6712,0.23,4588,349000
6713,0.74,2765,765267
6714,0.61,3047,799900
6715,0.39,1834,429900
6716,0.15,2910,1395000
6717,0.58,1344,449900
6718,0.25,2028,439000
6719,0.14,1856,469000
6720,0.47,1538,439000
6721,0.2,1394,469900
6722,0.92,2453,799900
6723,0.51,2520,669900
6724,0.41,1644,425000
6725,0.6,2062,574900
6726,0.06,1391,239900
6727,0.41,1846,500000
6728,0.64,2400,629000
6729,1.58,3425,759900
6730,0.2,1512,419000
6731,0.26,1912,499900
6732,4.08,2583,985000
6733,0.91,3608,1075000
6734,1.36,3200,619900
6735,7.9,2454,649900
6736,0.07,2470,289000
6737,1.36,3200,619900
6738,7.9,2454,649900
6739,2.03,2176,450000
6740,2,2400,489900
6741,12.14,2750,779000
6742,1.03,3300,949900
6743,0.76,2552,549900
6744,1.07,3094,539900
6745,0.7,2593,625000
6746,2,3330,1699500
6747,0.7,2648,749900
6748,1.15,2560,669000
6749,6.8,2850,525000
6750,0.26,1912,499900
6751,5.5,2584,539900
6752,1.85,3198,699000
6753,1.23,2320,524900
6754,0.91,3608,1075000
6755,0.73,4491,589900
6756,0.07,2470,289000
6757,0.24,2166,785000
6758,8.2,3758,650000
6759,1.5,3481,399000
6760,0.07,2470,289000
6761,0.48,4040,920000
6762,0.49,1872,679900
6763,0.48,4040,920000
6764,0.66,2399,645000
6765,0.83,2787,900000
6766,0.58,2820,799900
6767,0.89,2700,995000
6768,0.49,1872,679900
6769,4.08,2583,985000
6770,0.77,4247,299900
6771,24.04,2572,975000
6772,0.8,2353,414900
6773,0.3,2468,649900
6774,0.38,1764,659900
6775,1.02,3126,1100000
6776,2.03,2176,450000
6777,0.93,2500,625000
6778,0.05,1784,240000
6779,8.2,3758,650000
6780,0.64,3200,799000
6781,0.93,2500,625000
6782,10.43,4360,879900
6783,0.25,1448,309000
6784,0.15,5550,349900
6785,0.22,2097,579800
6786,0.18,2108,385000
6787,0.55,3420,675000
6788,0.3,2900,899900
6789,0.2,2649,419900
6790,0.2,2649,419900
6791,5.5,2584,539900
6792,0.73,2700,400000
6793,3.19,4292,760000
6794,0.33,1950,499900
6795,1.85,3198,699000
6796,1.31,1400,999900
6797,0.18,1499,524000
6798,,1925,549000
6799,0.11,1773,335000
6800,0.81,3830,899999
6801,1.38,2792,529000
6802,0.46,2620,699000
6803,0.15,6951,325665
6804,0.3,1912,399900
6805,0.13,4376,399900
6806,0.11,6077,725000
6807,0.11,3240,319900
6808,0.2,1368,550000
6809,0.11,4304,350000
6810,0.39,2830,999000
6811,0.6,3758,409000
6812,0.45,2312,599900
6813,0.11,2330,484900
6814,0.44,2700,689900
6815,0.92,2100,579000
6816,0.23,4588,349000
6817,0.17,2015,324900
6818,0.61,3047,799900
6819,0.39,1834,429900
6820,0.58,3079,999999
6821,0.15,2910,1395000
6822,0.25,2028,439000
6823,0.58,1344,449900
6824,0.47,1538,439000
6825,0.2,1394,469900
6826,0.14,1856,469000
6827,0.92,2453,799900
6828,0.51,2520,669900
6829,0.8,2926,1595000
6830,0.57,3226,1150000
6831,0.41,1644,425000
6832,0.34,3518,949000
6833,0.18,1474,459900
6834,0.35,2644,820000
6835,0.6,2062,574900
6836,0.25,2300,599900
6837,0.12,2600,879000
6838,0.11,1938,449000
6839,0.33,2233,625000
6840,0.06,1391,239900
6841,0.41,1846,500000
6842,0.64,2400,629000
6843,0.4,2418,999000
6844,0.75,2425,595000
6845,0.57,2795,499900
6846,0.44,2889,725000
6847,0.51,2423,985000
6848,0.2,1512,419000
6849,0.26,1912,499900
6850,0.33,2160,1200000
6851,0.7,2418,1165000
6852,2.06,2734,625000
6853,1.01,2303,850000
6854,2,2626,850000
6855,1.97,2520,1599000
6856,0.78,3000,1060900
6857,1.86,3239,799900
6858,0.49,3064,664900
6859,0.47,2108,599000
6860,11.5,2850,1249500
6861,0.46,2300,729000
6862,0.66,1954,710000
6863,4,3587,1450000
6864,1.5,3481,399000
6865,0.94,3164,799000
6866,2.03,2176,450000
6867,8.2,3758,650000
6868,0.77,4247,299900
6869,0.87,1621,309900
6870,0.59,3146,819500
6871,1.02,3126,1100000
6872,0.96,2593,1000000
6873,0.41,1856,600000
6874,0.64,3146,839500
6875,0.61,2800,1049500
6876,0.57,2765,727838
6877,2,2400,489900
6878,0.49,3244,863580
6879,1.02,2100,1096000
6880,1.26,2600,1260000
6881,24.04,2572,975000
6882,0.8,2353,414900
6883,1.01,2303,850000
6884,0.78,3000,1060900
6885,12.14,2750,779000
6886,1.23,2320,524900
6887,0.47,2313,579900
6888,0.74,2765,765267
6889,6.8,2850,525000
6890,2.14,2548,700000
6891,2,2626,850000
6892,1.03,3300,949900
6893,2,2160,629000
6894,0.46,2306,649900
6895,1.86,3239,799900
6896,1.07,3094,539900
6897,0.76,2552,549900
6898,11.5,2850,1249500
6899,0.49,3064,664900
6900,0.47,2108,599000
6901,0.46,2300,729000
6902,1.15,2560,669000
6903,0.66,1954,710000
6904,0.1,2660,275000
6905,4,3587,1450000
6906,0.23,1882,419900
6907,0.7,2648,749900
6908,0.46,2700,689900
6909,0.03,1440,455900
6910,1.5,3481,399000
6911,0.94,3164,799000
6912,3.84,1883,639000
6913,7.9,2454,649900
6914,1.36,3200,619900
6915,0.58,2820,799900
6916,2.03,2176,450000
6917,0.25,1448,309000
6918,0.15,5550,349900
6919,0.22,2097,579800
6920,0.49,3700,790721
6921,0.47,3146,819900
6922,0.18,2108,385000
6923,0.55,3420,675000
6924,0.48,2739,698937
6925,0.3,2900,899900
6926,0.2,2649,419900
6927,0.2,2649,419900
6928,0.77,4247,299900
6929,5.5,2584,539900
6930,0.59,3146,819500
6931,0.87,1621,309900
6932,1.02,3126,1100000
6933,0.18,1499,524000
6934,1.85,3198,699000
6935,1.31,1400,999900
6936,0.41,1856,600000
6937,0.11,1773,335000
6938,,1925,549000
6939,0.64,3146,839500
6940,0.57,2765,727838
6941,0.81,3830,899999
6942,1.38,2792,529000
6943,2,2400,489900
6944,0.49,3244,863580
6945,0.15,6951,325665
6946,24.04,2572,975000
6947,0.3,1912,399900
6948,0.2,1368,550000
6949,0.13,4376,399900
6950,0.11,6077,725000
6951,0.11,3240,319900
6952,0.38,1764,659900
6953,0.8,2353,414900
6954,0.39,2830,999000
6955,0.11,2330,484900
6956,0.44,2700,689900
6957,1.23,2320,524900
6958,0.92,2100,579000
6959,12.14,2750,779000
6960,0.47,2313,579900
6961,0.61,3047,799900
6962,0.23,4588,349000
6963,0.74,2765,765267
6964,0.17,2015,324900
6965,0.58,3079,999999
6966,6.8,2850,525000
6967,0.15,2910,1395000
6968,1.03,3300,949900
6969,0.58,1344,449900
6970,0.25,2028,439000
6971,0.47,1538,439000
6972,0.2,1394,469900
6973,1.86,3239,799900
6974,0.92,2453,799900
6975,0.51,2520,669900
6976,0.57,3226,1150000
6977,0.8,2926,1595000
6978,1.07,3094,539900
6979,0.5,2662,639000
6980,0.41,1644,425000
6981,0.34,3518,949000
6982,0.76,2552,549900
6983,0.18,1474,459900
6984,0.5,2373,695000
6985,0.12,2600,879000
6986,0.25,2300,599900
6987,0.35,2644,820000
6988,1.15,2560,669000
6989,0.33,2233,625000
6990,0.7,2593,625000
6991,0.06,1391,239900
6992,0.25,2000,549900
6993,0.23,2000,554900
6994,0.23,1882,419900
6995,0.1,2660,275000
6996,0.41,1846,500000
6997,0.7,2648,749900
6998,0.4,2418,999000
6999,0.03,1440,455900
7000,0.75,2425,595000
7001,0.2,1357,295000
7002,3.84,1883,639000
7003,1.51,3018,825000
7004,0.51,2423,985000
7005,1.58,3425,759900
7006,0.2,1512,419000
7007,0.33,2160,1200000
7008,0.26,1912,499900
7009,7.9,2454,649900
7010,1.36,3200,619900
7011,0.24,1824,510000
7012,2.03,2176,450000
7013,0.25,1448,309000
7014,0.15,5550,349900
7015,0.49,3700,790721
7016,0.55,3420,675000
7017,0.77,4247,299900
7018,5.5,2584,539900
7019,0.59,3146,819500
7020,3.19,4292,760000
7021,1.85,3198,699000
7022,0.41,1856,600000
7023,0.18,1499,524000
7024,0.11,1773,335000
7025,,1925,549000
7026,0.64,3146,839500
7027,0.57,2765,727838
7028,2,2400,489900
7029,1.38,2792,529000
7030,0.49,3244,863580
7031,0.15,6951,325665
7032,24.04,2572,975000
7033,0.3,1912,399900
7034,0.8,2353,414900
7035,0.11,6077,725000
7036,0.38,1764,659900
7037,0.11,3240,319900
7038,12.14,2750,779000
7039,1.23,2320,524900
7040,0.47,2313,579900
7041,0.74,2765,765267
7042,0.17,2015,324900
7043,0.15,2910,1395000
7044,6.8,2850,525000
7045,0.58,1344,449900
7046,0.25,2028,439000
7047,1.03,3300,949900
7048,0.47,1538,439000
7049,0.2,1394,469900
7050,0.92,2453,799900
7051,0.41,1644,425000
7052,1.07,3094,539900
7053,0.76,2552,549900
7054,0.18,1474,459900
7055,0.5,2373,695000
7056,0.25,2300,599900
7057,1.15,2560,669000
7058,0.12,2600,879000
7059,0.7,2593,625000
7060,0.1,2660,275000
7061,0.03,1440,455900
7062,0.23,1882,419900
7063,0.41,1846,500000
7064,0.7,2648,749900
7065,0.26,1912,499900
7066,1.58,3425,759900
7067,0.2,1512,419000
7068,10.43,4360,879900
7069,0.73,2700,400000
7070,5.5,2584,539900
7071,3.19,4292,760000
7072,1.31,1400,999900
7073,1.85,3198,699000
7074,0.33,1950,499900
7075,1.38,2792,529000
7076,0.46,2620,699000
7077,0.6,3758,409000
7078,0.11,4304,350000
7079,0.45,2312,599900
7080,0.44,2700,689900
7081,0.61,3047,799900
7082,0.39,1834,429900
7083,0.47,1538,439000
7084,0.14,1856,469000
7085,0.92,2453,799900
7086,0.51,2520,669900
7087,0.18,1474,459900
7088,0.6,2062,574900
7089,0.41,1846,500000
7090,0.57,2795,499900
7091,0.64,2400,629000
7092,4.06,3510,649900
7093,0.44,2889,725000
7094,1.58,3425,759900
7095,0.26,1912,499900
7096,2.06,2734,625000
7097,0.63,2408,589900
7098,0.25,1448,309000
7099,0.47,3146,819900
7100,0.22,2097,579800
7101,0.49,3700,790721
7102,0.72,2151,625000
7103,0.55,3420,675000
7104,3.19,4292,760000
7105,0.41,1856,600000
7106,0.64,3146,839500
7107,0.18,1499,524000
7108,2,2400,489900
7109,24.04,2572,975000
7110,0.3,1912,399900
7111,1.38,2792,529000
7112,0.49,3244,863580
7113,0.57,2765,727838
7114,0.8,2353,414900
7115,0.11,3240,319900
7116,0.38,1764,659900
7117,12.14,2750,779000
7118,1.23,2320,524900
7119,0.17,2015,324900
7120,0.47,2313,579900
7121,0.74,2765,765267
7122,6.8,2850,525000
7123,0.25,2028,439000
7124,0.58,1344,449900
7125,1.03,3300,949900
7126,0.2,1394,469900
7127,1.07,3094,539900
7128,0.76,2552,549900
7129,0.5,2662,639000
7130,0.5,2373,695000
7131,0.25,2300,599900
7132,1.15,2560,669000
7133,0.7,2593,625000
7134,0.23,1882,419900
7135,0.1,2660,275000
7136,0.7,2648,749900
7137,0.03,1440,455900
7138,0.2,1357,295000
7139,0.71,1294,559000
7140,1.51,3018,825000
7141,1.51,2518,679900
7142,0.73,4491,589900
7143,0.92,2284,2495000
7144,0.91,3608,1075000
7145,0.19,1318,549000
7146,0.66,2399,645000
7147,0.91,3608,1075000
7148,0.83,2787,900000
7149,3.84,1883,639000
7150,1.86,3239,799900
7151,0.5,2662,639000
7152,1.51,3018,825000
7153,0.78,2108,639900
7154,0.71,1294,559000
7155,1.58,3425,759900
7156,0.06,1391,239900
7157,0.11,2480,499900
7158,0.13,4376,399900
7159,1.51,2518,679900
7160,0.6,2062,574900
7161,0.57,2795,499900
7162,0.11,1938,449000
7163,2.06,2734,625000
7164,0.44,2889,725000
7165,0.64,2400,629000
7166,0.92,2453,799900
7167,0.63,2408,589900
7168,0.61,3000,789000
7169,0.74,3074,825000
7170,0.33,2124,599000
7171,0.29,2100,549000
7172,1.33,3025,1050000
7173,0.59,2677,829000
7174,0.58,2275,729000
7175,7.9,2454,649900
7176,0.49,1872,679900
7177,0.58,2820,799900
7178,0.48,4040,920000
7179,0.55,2850,974500
7180,0.58,3000,1029500
7181,2,2626,850000
7182,0.61,2800,1049500
7183,5.47,2530,1589500
7184,4,3587,1450000
7185,0.78,3000,1060900
7186,0.47,2600,859500
7187,0.47,2500,950000
7188,0.47,3120,1150000
7189,0,3200,1297500
7190,0.64,3200,799000
7191,10.43,4360,879900
7192,0.11,2330,484900
7193,10.43,4360,879900
7194,0.33,1950,499900
7195,0.69,2600,769900
7196,1,3516,1395000
7197,2.03,2176,450000
7198,0.21,1764,649900
7199,8.2,3758,650000
7200,1.01,2303,850000
7201,1.97,2520,1599000
7202,12.14,2750,779000
7203,6.8,2850,525000
7204,2,2160,629000
7205,0.46,2306,649900
7206,0.49,3064,664900
7207,0.47,2108,599000
7208,11.5,2850,1249500
7209,0.46,2300,729000
7210,0.66,1954,710000
7211,0.46,2700,689900
7212,1.5,3481,399000
7213,0.94,3164,799000
7214,0.89,2700,995000
7215,0.25,1448,309000
7216,10.43,4360,879900
7217,0.22,2097,579800
7218,0.15,5550,349900
7219,1,3516,1395000
7220,0.49,3700,790721
7221,0.18,2108,385000
7222,0.47,3146,819900
7223,0.48,2739,698937
7224,0.2,2649,419900
7225,0.2,2649,419900
7226,0.3,2900,899900
7227,0.55,3420,675000
7228,5.5,2584,539900
7229,0.77,4247,299900
7230,0.59,3146,819500
7231,0.73,2700,400000
7232,0.87,1621,309900
7233,0.06,7748,599900
7234,0.33,1950,499900
7235,1.02,3126,1100000
7236,0.18,1499,524000
7237,1.85,3198,699000
7238,1.31,1400,999900
7239,0.41,1856,600000
7240,0.43,2312,1875000
7241,0.74,3074,825000
7242,,1925,549000
7243,0.64,3146,839500
7244,0.57,2765,727838
7245,0.11,1773,335000
7246,0.81,3830,899999
7247,0.46,2620,699000
7248,0.49,3244,863580
7249,1.38,2792,529000
7250,0.3,1912,399900
7251,0.13,4376,399900
7252,0.11,2210,895000
7253,0.15,6951,325665
7254,0.25,2320,599000
7255,0.11,6077,725000
7256,0.11,3240,319900
7257,0.38,1764,659900
7258,0.2,1368,550000
7259,0.8,2353,414900
7260,0.11,4304,350000
7261,0.39,2830,999000
7262,0.6,3758,409000
7263,0.45,2312,599900
7264,0.11,2330,484900
7265,0.44,2700,689900
7266,0.92,2100,579000
7267,0.19,1318,549000
7268,0.23,4588,349000
7269,1.84,3286,949000
7270,0.74,2765,765267
7271,0.19,1625,840000
7272,0.17,2015,324900
7273,0.47,2313,579900
7274,0.61,3047,799900
7275,0.58,3079,999999
7276,0.39,1834,429900
7277,0.15,2910,1395000
7278,4.08,2583,985000
7279,0.71,3126,985000
7280,0.58,1344,449900
7281,0.25,2028,439000
7282,0.47,2678,719000
7283,0.47,1538,439000
7284,0.2,1394,469900
7285,0.92,2453,799900
7286,0.51,2520,669900
7287,0.8,2926,1595000
7288,0.5,2662,639000
7289,0.57,3226,1150000
7290,1.07,3094,539900
7291,0.41,1644,425000
7292,0.34,3518,949000
7293,0.76,2552,549900
7294,0.5,2373,695000
7295,0.18,1474,459900
7296,0.12,2600,879000
7297,0.59,2677,829000
7298,0.11,1938,449000
7299,0.35,2644,820000
7300,0.25,2300,599900
7301,0.6,2062,574900
7302,1.15,2560,669000
7303,0.33,2233,625000
7304,0.7,2593,625000
7305,4,3587,1450000
7306,0.06,1391,239900
7307,0.1,2660,275000
7308,0.33,2124,599000
7309,0.23,2000,554900
7310,0.25,2000,549900
7311,0.23,1882,419900
7312,0.41,1846,500000
7313,0.7,2648,749900
7314,0.64,2400,629000
7315,0.92,2284,2495000
7316,0.4,2418,999000
7317,0.58,2275,729000
7318,0.03,1440,455900
7319,0.78,2108,639900
7320,0.75,2425,595000
7321,0.57,2795,499900
7322,0.2,1357,295000
7323,4.06,3510,649900
7324,1.51,3018,825000
7325,0.51,2423,985000
7326,0.2,1512,419000
7327,0.26,1912,499900
7328,0.74,3074,825000
7329,0.33,2160,1200000
7330,0.58,2820,799900
7331,0.7,2418,1165000
7332,2.06,2734,625000
7333,0.73,4491,589900
7334,0.07,2470,289000
7335,0.66,2399,645000
7336,0.24,1824,510000
7337,1.33,3025,1050000
7338,0.83,2787,900000
7339,0.24,2166,785000
7340,0.74,3074,825000
7341,0.47,2678,719000
7342,0.71,3126,985000
7343,0.2,2900,990000
7344,0.54,3600,859500
7345,0.69,3000,779500
7346,0.46,2620,699000
7347,0.11,4304,350000
7348,0.45,2312,599900
7349,0.44,2700,689900
7350,0.61,3047,799900
7351,0.39,1834,429900
7352,0.51,2520,669900
7353,0.14,1856,469000
7354,0.69,3050,899900
7355,0.73,2700,400000
7356,3.19,4292,760000
7357,5.5,2584,539900
7358,1.85,3198,699000
7359,1.38,2792,529000
7360,0.46,2620,699000
7361,0.6,3758,409000
7362,0.45,2312,599900
7363,0.39,1834,429900
7364,0.14,1856,469000
7365,0.11,1938,449000
7366,4.06,3510,649900
7367,1.58,3425,759900
7368,0.26,1912,499900
7369,0.63,2408,589900
7370,0.3,2550,967600
7371,0.3,2550,1203050
7372,0.22,2097,579800
7373,1,3516,1395000
7374,0.96,2593,1000000
7375,0.74,3074,825000
7376,0.43,2312,1875000
7377,0.61,2800,1049500
7378,1.02,3126,1100000
7379,0.25,2320,599000
7380,0.11,2210,895000
7381,1.02,2100,1096000
7382,1.26,2600,1260000
7383,0.38,1764,659900
7384,0.2,1368,550000
7385,1.97,2520,1599000
7386,0.78,3000,1060900
7387,1.84,3286,949000
7388,0.19,1625,840000
7389,0.19,1318,549000
7390,2,2626,850000
7391,4.08,2583,985000
7392,0.58,3079,999999
7393,0.71,3126,985000
7394,2,2160,629000
7395,0.46,2306,649900
7396,0.47,2108,599000
7397,0.49,3064,664900
7398,11.5,2850,1249500
7399,0.46,2300,729000
7400,1.07,3094,539900
7401,0.76,2552,549900
7402,0.5,2662,639000
7403,1.86,3239,799900
7404,0.34,3518,949000
7405,0.59,2677,829000
7406,1.15,2560,669000
7407,0.25,2128,1150000
7408,0.7,2593,625000
7409,4,3587,1450000
7410,0.7,2648,749900
7411,0.46,2700,689900
7412,0.92,2284,2495000
7413,0.33,2124,599000
7414,0.58,2275,729000
7415,0.78,2108,639900
7416,60,2254,3295000
7417,0.29,2100,549000
7418,3.84,1883,639000
7419,1.51,3018,825000
7420,0.71,1294,559000
7421,0.74,3074,825000
7422,0.58,2820,799900
7423,1.84,3286,949000
7424,0.19,1625,840000
7425,10.43,4360,879900
7426,0.73,2700,400000
7427,5.5,2584,539900
7428,1.31,1400,999900
7429,1.85,3198,699000
7430,0.33,1950,499900
7431,,1925,549000
7432,0.11,1773,335000
7433,1.38,2792,529000
7434,0.46,2620,699000
7435,0.15,6951,325665
7436,0.13,4376,399900
7437,0.6,3758,409000
7438,0.11,6077,725000
7439,0.45,2312,599900
7440,0.11,4304,350000
7441,0.44,2700,689900
7442,0.23,4588,349000
7443,0.61,3047,799900
7444,0.39,1834,429900
7445,0.15,2910,1395000
7446,0.14,1856,469000
7447,0.92,2453,799900
7448,0.51,2520,669900
7449,0.47,1538,439000
7450,0.41,1644,425000
7451,0.18,1474,459900
7452,0.12,2600,879000
7453,0.11,1938,449000
7454,0.6,2062,574900
7455,0.06,1391,239900
7456,0.41,1846,500000
7457,0.64,2400,629000
7458,0.57,2795,499900
7459,4.06,3510,649900
7460,1.58,3425,759900
7461,0.26,1912,499900
7462,0.2,1512,419000
7463,0.63,2408,589900
7464,0.91,3608,1075000
7465,7.9,2454,649900
7466,1.36,3200,619900
7467,0.07,2470,289000
7468,0.48,4040,920000
7469,0.66,2399,645000
7470,0.83,2787,900000
7471,0.49,1872,679900
7472,1.51,2518,679900
7473,2.06,2734,625000
7474,0.63,2408,589900
7475,0.46,2306,649900
7476,0.49,3064,664900
7477,0.46,2700,689900
7478,11.5,2850,1249500
7479,60,2254,3295000
7480,0.47,2108,599000
7481,7.9,2454,649900
7482,1.36,3200,619900
7483,0.48,4040,920000
7484,0.91,3608,1075000
7485,0.66,2399,645000
7486,0.58,2820,799900
7487,0.83,2787,900000
7488,0.49,1872,679900
7489,0.11,2210,895000
7490,0.25,2128,1150000
7491,0.75,2425,595000
7492,0.92,2100,579000
7493,0.2,1357,295000
7494,0.25,2300,599900
7495,0.25,2000,549900
7496,0.23,2000,554900
7497,0.66,1954,710000
7498,0.89,2700,995000
7499,0.49,1872,679900
7500,0.23,1882,419900
7501,0.07,2470,289000
7502,0.03,1440,455900
7503,0.1,2660,275000
7504,0.91,3608,1075000
7505,1.36,3200,619900
7506,7.9,2454,649900
7507,0.48,4040,920000
7508,0.66,2399,645000
7509,0.83,2787,900000
7510,0.49,1872,679900
7511,4.06,3510,649900
7512,0.21,1764,649900
7513,0.21,1764,649900
7514,1.02,3126,1100000
7515,0.22,4384,325000
7516,1.01,2303,850000
7517,0.73,2700,400000
7518,0.6,3758,409000
7519,0.21,1764,649900
7520,2.03,2176,450000
7521,8.2,3758,650000
7522,0,3200,1297500
7523,0.96,2593,1000000
7524,0.41,1856,600000
7525,0.61,2800,1049500
7526,1.02,3126,1100000
7527,2,2400,489900
7528,1.01,2303,850000
7529,0.38,1764,659900
7530,12.14,2750,779000
7531,0.78,3000,1060900
7532,0.47,2313,579900
7533,2,2160,629000
7534,0.46,2306,649900
7535,1.07,3094,539900
7536,0.76,2552,549900
7537,1.86,3239,799900
7538,0.5,2662,639000
7539,0.47,2108,599000
7540,0.49,3064,664900
7541,0.46,2300,729000
7542,11.5,2850,1249500
7543,0.7,2593,625000
7544,1.15,2560,669000
7545,0.66,1954,710000
7546,4,3587,1450000
7547,0.25,2128,1150000
7548,0.23,1882,419900
7549,0.46,2700,689900
7550,0.7,2648,749900
7551,60,2254,3295000
7552,1.5,3481,399000
7553,0.94,3164,799000
7554,0.58,2820,799900
7555,3.84,1883,639000
7556,1.51,3018,825000
7557,0.89,2700,995000
7558,0.17,2015,324900
7559,0.41,1856,600000
7560,0.47,2313,579900
7561,0.41,1856,600000
7562,0.96,2593,1000000
7563,0.43,2312,1875000
7564,0.61,2800,1049500
7565,0.11,2210,895000
7566,1.26,2600,1260000
7567,1.02,2100,1096000
7568,0.38,1764,659900
7569,1.01,2303,850000
7570,1.97,2520,1599000
7571,0.78,3000,1060900
7572,12.14,2750,779000
7573,1.84,3286,949000
7574,0.19,1625,840000
7575,0.19,1318,549000
7576,1.07,3094,539900
7577,0.76,2552,549900
7578,1.86,3239,799900
7579,0.49,3064,664900
7580,0.47,2108,599000
7581,0.5,2662,639000
7582,2,2160,629000
7583,0.46,2306,649900
7584,11.5,2850,1249500
7585,0.7,2593,625000
7586,1.15,2560,669000
7587,0.66,1954,710000
7588,4,3587,1450000
7589,0.25,2128,1150000
7590,0.46,2300,729000
7591,0.94,3164,799000
7592,1.51,3018,825000
7593,3.84,1883,639000
7594,0.71,1294,559000
7595,0.89,2700,995000
7596,0.96,2593,1000000
7597,2.34,2500,849900
7598,1.02,2100,1096000
7599,1.26,2600,1260000
7600,1.97,2520,1599000
7601,10.43,4360,879900
7602,0.73,2700,400000
7603,0.33,1950,499900
7604,0.6,3758,409000
7605,0.46,2620,699000
7606,0.45,2312,599900
7607,0.44,2700,689900
7608,0.11,4304,350000
7609,0.39,1834,429900
7610,0.61,3047,799900
7611,0.51,2520,669900
7612,0.14,1856,469000
7613,0.6,2062,574900
7614,0.11,1938,449000
7615,0.64,2400,629000
7616,0.57,2795,499900
7617,4.06,3510,649900
7618,0.44,2889,725000
7619,0.21,1764,649900
